date,open,high,low,close,volatility,volume,marketcap,google_trends,gold,silver,platinum,palladium,oil,usd_eur,usd_jpy,usd_gbp,usd_cny,usd_chf,SP500,Dow_Jones,Nasdaq,Russel_2000,FTSE_100,Nikkei,SSE,Eurostoxx,VIX,NVDA,GOOG,num_of_TXN,TXN_per_block,est_TXN_vol,cost_per_TXN,total_TXN_fees,usd_trade_vol,hash_rate,avg_block_size,difficulty,num_unique_addr,miners_revenue
16/9/15,230.25,231.21,227.4,229.09,0.016615807,20144200,3365740032,1.148977974,1117.6,14.51,964,598,47.12,1.122800112,0.008310479,1.542999864,0.1569563,1.025220394,1995.310059,16739.94922,49.00291443,1175.199951,6229.200195,18171.59961,3152.262939,3251.790039,21.35000038,22.66452026,635.9799805,165993,882,58032972,5.686504853,6840.607622,13939823.87,461514.9501,0.693599485,56957648455,263932,943920
17/9/15,229.08,230.29,228.93,229.81,0.005923104,18935400,3349390080,1.228217834,1117.5,14.76,960,602,46.93,1.131199956,0.008292561,1.553099871,0.157059833,1.032417893,1990.199951,16674.74023,48.16160965,1180.689941,6187,18432.26953,3086.061035,3255.790039,21.13999939,22.87055588,642.9000244,169059,944,58298798,5.056996197,6183.903783,13866113.7,421875.6293,0.698806745,56957648455,261990,854930.72
18/9/15,233.52,234.35,232.18,232.98,0.009302791,20242200,3415439872,1.307457695,1141.5,15.26,988,611,44.71,1.141899943,0.008347245,1.563799858,0.157215402,1.047230005,1958.030029,16384.58008,47.70788574,1163.349976,6104.100098,18070.21094,3097.916992,3157.300049,22.28000069,22.85093689,629.25,241346,855,64611517,3.44291598,6136.971736,14329545.3,399224.5888,0.68880861,56957648455,250985,830934
19/9/15,232.86,233.21,231.09,231.49,0.00913209,12712600,3406390016,1.109358044,1141.5,15.26,988,611,44.71,1.141899943,0.008347245,1.563799858,0.157215402,1.047230005,1958.030029,16384.58008,47.70788574,1163.349976,6104.100098,18070.21094,3097.916992,3157.300049,22.28000069,22.85093689,629.25,188330,899,64622090,4.485858546,6191.563012,13521375.39,424738.9884,0.61711009,59335351234,273195,844821.74
20/9/15,231.4,232.37,230.91,231.21,0.006302905,14444700,3385769984,1.069738114,1141.5,15.26,988,611,44.71,1.141899943,0.008347245,1.563799858,0.157215402,1.047230005,1958.030029,16384.58008,47.70788574,1163.349976,6104.100098,18070.21094,3097.916992,3157.300049,22.28000069,22.85093689,629.25,117999,860,62502611,6.495128094,5243.509183,9200032.637,389344.0727,0.461650856,59335351234,230379,766418.62
21/9/15,231.22,231.22,226.52,227.09,0.020536397,19678800,3383840000,1.188597904,1133.25,15.18,972,602,46.67,1.125,0.008347245,1.553300142,0.157045037,1.033912301,1966.969971,16510.18945,48.36957932,1161.089966,6108.700195,18070.21094,3156.540039,3157.300049,20.13999939,23.08641052,635.4400024,105933,807,47230390,6.562676409,4719.72212,9504293.699,353949.157,0.475198642,59335351234,264443,695204
22/9/15,226.97,232.39,225.12,230.62,0.031783401,25009300,3322419968,1.347077625,1122.9,14.94,946,595,46.17,1.115499973,0.008347245,1.54399991,0.156934142,1.027010441,1942.73999,16330.46973,48.24668884,1143.030029,5935.799805,18070.21094,3185.618896,3076.050049,22.44000053,22.45847321,622.6900024,124667,786,76311891,6.04441079,6070.157112,13192196.61,389344.0727,0.553837364,59335351234,285612,753538.56
23/9/15,230.94,231.84,229.59,230.28,0.009752369,17254100,3381390080,1.267837765,1131.35,14.8,937,632,44.53,1.11500001,0.008347245,1.531399846,0.156806171,1.024590135,1938.76001,16279.88965,49.13524628,1140.050049,6032.200195,18070.21094,3115.887939,3079.98999,22.12999916,22.56639862,622.3599854,136822,744,73488137,6.750998962,6132.034122,19233663.34,471932.2093,0.502758831,59335351234,327724,923685.18
24/9/15,230.36,235.65,230.29,234.53,0.023008269,25097800,3373850112,1.148977974,1154.5,14.79,935,650,44.94,1.12409997,0.008320159,1.526900053,0.156761929,1.026377916,1932.23999,16201.32031,49.09743118,1137.540039,5961.5,17571.83008,3142.687012,3019.340088,23.46999931,22.99810791,625.7999878,134964,941,64070252,6.435206055,6415.775719,11733627.16,442436.4463,0.50182222,59335351234,250674,868521.15
25/9/15,234.36,237.43,233.68,235.14,0.015920185,22363600,3433299968,1.148977974,1146.65,14.99,945,672,45.55,1.115099907,0.008309099,1.521900058,0.156776667,1.025010228,1931.339966,16314.66992,50.55316162,1122.790039,6109,17880.50977,3092.346924,3113.159912,23.62000084,23.16490555,611.9699707,124822,806,51929411,6.83774575,5675.69308,16891696.65,427688.5647,0.474493386,59335351234,239053,853501.1
26/9/15,235.08,235.4,233.36,234.34,0.008703869,13724100,3444730112,1.148977974,1146.65,14.99,945,672,45.55,1.115099907,0.008309099,1.521900058,0.156776667,1.025010228,1931.339966,16314.66992,50.55316162,1122.790039,6109,17880.50977,3092.346924,3113.159912,23.62000084,23.16490555,611.9699707,130740,911,74253335,7.352882285,6395.930381,15237774.66,477831.362,0.446153759,59335351234,255255,961315.83
27/9/15,234.14,234.53,232.48,232.76,0.008779312,14179900,3431859968,1.109358044,1146.65,14.99,945,672,45.55,1.115099907,0.008309099,1.521900058,0.156776667,1.025010228,1931.339966,16314.66992,50.55316162,1122.790039,6109,17880.50977,3092.346924,3113.159912,23.62000084,23.16490555,611.9699707,107256,1087,35851772,7.858926307,4886.808301,9085345.59,424738.9884,0.426253826,59335351234,251247,842917
28/9/15,232.84,239.34,232.47,239.14,0.029123951,24713000,3413629952,1.109358044,1131.05,14.7,922,651,44.4,1.117000103,0.008305647,1.51970005,0.156914428,1.019991755,1881.77002,16001.88965,49.17305756,1090.569946,5958.899902,17645.10938,3100.756104,3039.439941,27.62999916,22.86074448,594.8900146,130885,874,68370342,6.389502235,6210.942628,16033418.71,409991.1069,0.524385518,59335351234,246314,836290
29/9/15,239.02,239.8,235.93,236.69,0.016270092,22691300,3505090048,1.188597904,1132.1,14.56,911,650,45.24,1.120399952,0.008350731,1.51910007,0.15708451,1.027960539,1884.089966,16049.12988,48.97454834,1083.910034,5909.200195,16930.83984,3038.136963,3029.860107,26.82999992,23.26301575,594.9699707,139440,667,73949342,7.414716007,6166.313811,16626431,510276.7014,0.434677214,59335351234,267985,1033908
30/9/15,236.64,237.73,235.63,236.06,0.008872798,19743500,3471280128,1.148977974,1114,14.65,908,661,45.06,1.120300055,0.008336808,1.519899726,0.157200575,1.027326941,1920.030029,16284.7002,50.41136551,1100.689941,6061.600098,17388.15039,3052.781006,3100.669922,24.5,24.18529701,608.4199829,141351,794,75431055,6.569198166,6698.239143,13305335.48,457184.3278,0.532548735,59335351234,272223,928562.73
1/10/15,236,238.45,235.62,237.55,0.011939307,20488800,3462799872,1.109358044,1119,14.55,912,659,44.75,1.115300059,0.008319467,1.513399839,0.157200575,1.022285819,1923.819946,16272.00977,49.74022293,1097.550049,6072.5,17722.41992,3052.781006,3069.050049,22.54999924,23.71434784,611.289978,135885,955,66783456,6.821970195,7059.831271,14408622.84,465548.4317,0.45193961,60813224039,247211,927003.42
2/10/15,237.26,238.54,236.6,237.29,0.00816606,19677900,3482190080,1.109358044,1140.75,14.43,912,694,45.54,1.116000056,0.008343763,1.514899969,0.157200575,1.021241784,1951.359985,16472.36914,49.74967575,1114.119995,6130,17725.13086,3052.781006,3088.179932,20.94000053,24.33246994,626.9099731,135941,1033,89839880,5.508045549,5857.142667,13003388.16,377880.2205,0.547095784,60813224039,254192,748769.22
3/10/15,237.2,239.32,236.94,238.73,0.009994624,16482700,3482099968,1.030118184,1140.75,14.43,912,694,45.54,1.116000056,0.008343763,1.514899969,0.157200575,1.021241784,1951.359985,16472.36914,49.74967575,1114.119995,6130,17725.13086,3052.781006,3088.179932,20.94000053,24.33246994,626.9099731,132880,1018,50721843,6.88279711,5946.605108,11745113.26,459502.3481,0.439540934,60813224039,234800,914586.08
4/10/15,238.53,238.97,237.94,238.26,0.00431948,12999000,3502459904,1.102958181,1140.75,14.43,912,694,45.54,1.116000056,0.008343763,1.514899969,0.157200575,1.021241784,1951.359985,16472.36914,49.74967575,1114.119995,6130,17725.13086,3052.781006,3088.179932,20.94000053,24.33246994,626.9099731,100858,898,33138950,9.005827103,4505.639458,8661867.053,456479.3064,0.36558857,60813224039,261675,908309.71
5/10/15,238.15,240.38,237.04,240.38,0.013992101,23335900,3497740032,1.194871363,1139.75,15.25,915,706,46.28,1.123600006,0.008333334,1.51910007,0.157200575,1.028912425,1987.050049,16776.42969,50.71384811,1141.640015,6298.899902,18005.49023,3052.781006,3190.389893,19.54000092,24.94077682,641.4699707,117528,863,54579155,7.57586992,5345.480745,16040473.22,447410.1811,0.418199,60813224039,226632,890376.84
6/10/15,240.36,246.93,240.14,246.06,0.027882809,27535100,3531229952,1.286784545,1147.5,15.67,931,701,48.53,1.122400165,0.008300821,1.516299963,0.157200575,1.025851488,1979.920044,16790.18945,50.45862961,1133.689941,6326.200195,18186.09961,3052.781006,3220.090088,19.39999962,25.2645607,645.4400024,142346,705,84528657,6.494872775,5869.09247,21651521.51,450433.2228,0.465399651,60813224039,249199,924519.16
7/10/15,246.17,246.68,242.59,242.97,0.016719175,22999200,3617400064,1.240827954,1144.6,15.82,945,696,47.86,1.126599908,0.008337502,1.531300068,0.157200575,1.033698559,1995.829956,16912.28906,50.34519577,1152.599976,6336.399902,18322.98047,3052.781006,3226.399902,18.39999962,25.52947044,642.3599854,139516,906,77926003,5.978491714,6585.732251,16009447.91,408110.6381,0.674966711,60813224039,239250,834095.25
8/10/15,243.07,244.25,242.18,242.3,0.00851104,18515300,3572730112,1.194871363,1140,15.61,934,694,49.46,1.125399947,0.008331945,1.534399986,0.157467917,1.033484936,2013.430054,17050.75,50.83673859,1163.23999,6374.799805,18141.16992,3143.356934,3224.959961,17.42000008,25.67664146,639.1599731,139590,998,102730022,6.030040906,6441.206925,12400136.01,414156.7217,0.695507496,60813224039,265540,841733.41
9/10/15,242.5,244.23,242.12,243.93,0.008676933,17353100,3565090048,1.148914772,1151.55,15.99,978,723,49.67,1.136199951,0.008335417,1.533799887,0.157497674,1.041124463,2014.890015,17084.49023,50.18449783,1165.359985,6416.200195,18438.66992,3183.1521,3250.310059,17.07999992,25.57852554,643.6099854,119490,896,73817327,6.85851067,5757.350291,10510717.75,402064.5546,0.583549917,60813224039,211096,819523.44
10/10/15,243.74,245.32,243.07,244.94,0.009214013,15912700,3584120064,1.05700159,1151.55,15.99,978,723,49.67,1.136199951,0.008335417,1.533799887,0.157497674,1.041124463,2014.890015,17084.49023,50.18449783,1165.359985,6416.200195,18438.66992,3183.1521,3250.310059,17.07999992,25.57852554,643.6099854,128618,964,55896797,7.166279214,6266.500688,10246396.13,450433.2228,0.626499074,60813224039,278854,921712.5
11/10/15,244.74,247.24,244.15,247.05,0.012576734,16827300,3599840000,1.05700159,1151.55,15.99,978,723,49.67,1.136199951,0.008335417,1.533799887,0.157497674,1.041124463,2014.890015,17084.49023,50.18449783,1165.359985,6416.200195,18438.66992,3183.1521,3250.310059,17.07999992,25.57852554,643.6099854,105878,928,40021301,8.831046299,4912.275903,8756660.462,453456.2646,0.5901196,60813224039,234919,935013.52
12/10/15,246.88,247.45,245.18,245.31,0.009215907,17388300,3632110080,1.102958181,1164.9,15.96,993,711,47.09,1.136199951,0.008335417,1.533799887,0.157497674,1.041124463,2017.459961,17131.85938,51.16758347,1164.400024,6371.200195,18438.66992,3287.662109,3247.330078,16.17000008,25.85324669,646.6699829,126927,1063,58347195,6.845489849,5857.401124,12046436.79,423225.847,0.558868771,60813224039,232117,868877.49
13/10/15,245.2,250.24,243.76,249.51,0.026236323,28198500,3608339968,1.148914772,1165.2,15.61,983,687,46.7,1.13740015,0.008343763,1.524300098,0.158150271,1.041775107,2003.689941,17081.89063,50.67604446,1147.839966,6342.299805,18234.74023,3293.22998,3221.280029,17.67000008,25.90230751,652.2999878,133757,845,72717263,6.297483496,6319.738443,20041053.45,405087.5964,0.578977836,60813224039,235683,842332.5
14/10/15,249.49,254.27,248.9,251.99,0.021345485,27462600,3672369920,1.148914772,1173.9,15.84,990,688,46.63,1.141000032,0.008364001,1.535999894,0.157708809,1.046244025,1994.23999,16924.75,50.73274994,1136.969971,6269.600098,17891,3262.440918,3191.570068,18.03000069,26.84420776,651.1599731,136259,822,84280201,7.148882643,6623.100338,18384897.43,459502.3481,0.491136553,60813224039,228578,974099.6
15/10/15,252.11,255.96,252.05,254.32,0.015393702,25223500,3711800064,1.102958181,1184.25,16.18,988,708,46.38,1.143899918,0.008404774,1.548700213,0.15772374,1.051745892,2023.859985,17141.75,51.90489197,1162.77002,6338.700195,18096.90039,3338.072998,3238.810059,16.04999924,26.91288567,661.7399902,157228,1087,93268450,6.64901875,7470.929289,16600191.71,493327.8751,0.568599613,60883825480,307247,1045411.92
16/10/15,254.3,266.14,253.93,262.87,0.046963848,35901500,3745090048,1.240827954,1180.85,16.04,1007,703,47.3,1.136000037,0.008397716,1.54489994,0.157639205,1.047778726,2033.109985,17215.9707,51.9616127,1162.310059,6378,18291.80078,3391.352051,3264.929932,15.05000019,27.33478165,662.2000122,143885,1110,79291658,7.113553324,7149.932494,25643112.13,469115.464,0.525302484,60883825480,275882,1023533.62
17/10/15,262.75,273.58,262.37,270.64,0.041838362,43199600,3870490112,1.286784545,1180.85,16.04,1007,703,47.3,1.136000037,0.008397716,1.54489994,0.157639205,1.047778726,2033.109985,17215.9707,51.9616127,1162.310059,6378,18291.80078,3391.352051,3264.929932,15.05000019,27.33478165,662.2000122,139308,954,94336338,6.379663838,7641.031375,32045899.66,396478.2309,0.654771527,60883825480,313859,888738.21
18/10/15,270.91,271.67,260.78,261.64,0.040910954,22434300,3991620096,1.194871363,1180.85,16.04,1007,703,47.3,1.136000037,0.008397716,1.54489994,0.157639205,1.047778726,2033.109985,17215.9707,51.9616127,1162.310059,6378,18291.80078,3391.352051,3264.929932,15.05000019,27.33478165,662.2000122,120858,949,55639300,7.812963312,6065.484,16433851.55,432796.8474,0.517376357,60883825480,274902,944259.12
19/10/15,261.86,264.82,260.95,263.44,0.014721532,25258800,3859269888,1.194871363,1175.4,15.86,1014,693,45.91,1.133300066,0.008381527,1.549400091,0.157413378,1.045806289,2033.660034,17230.53906,52.4058876,1164.300049,6352.299805,18131.23047,3386.699951,3272.040039,14.97999954,27.28572464,666.0999756,120858,949,55639300,7.812963312,6065.484,16433851.55,432796.8474,0.517376357,60883825480,274902,944259.12
20/10/15,263.57,270.83,263.23,269.46,0.028463143,30889800,3885570048,1.286784545,1177.75,15.86,1013,691,45.84,1.137300134,0.008368201,1.548000097,0.157198101,1.051856518,2030.77002,17217.10938,52.77453613,1163.27002,6345.100098,18207.15039,3425.330078,3255.719971,15.75,27.24647713,650.2800293,136583,1013,79757425,8.076643213,7105.968793,16059630.12,502407.5292,0.513074747,60883825480,266086,1103132.16
21/10/15,269.31,270.77,263.84,266.27,0.025926893,25637300,3970980096,1.240827954,1167.1,15.75,1007,680,45.22,1.135400176,0.008340283,1.54519999,0.157547295,1.043732405,2018.939941,17168.60938,52.23574066,1144.949951,6348.399902,18554.2793,3320.676025,3272.22998,16.70000076,26.89326286,642.6099854,138080,827,85037764,6.260422943,8052.309627,20533408,384372.0253,0.612539,60883825480,290886,864439.2
22/10/15,266.5,276.51,266.14,274.02,0.038224501,37808600,3930500096,1.378697726,1167,15.77,1000,672,44.9,1.131300092,0.008340283,1.547899842,0.15748775,1.039176941,2052.51001,17489.16016,55.86558533,1154.52002,6376.299805,18435.86914,3368.739014,3353.110107,14.44999981,27.86459923,651.789978,161031,829,84130269,6.107895374,8323.192289,17489825.3,438849.9502,0.643368338,60883825480,309724,983560.5
23/10/15,273.65,278.68,273.54,276.5,0.018616307,29442500,4037009920,1.286784545,1161.25,15.98,1006,699,43.91,1.108399987,0.008268563,1.53880012,0.15724507,1.026483297,2075.149902,17646.69922,55.50638199,1166.060059,6444.100098,18825.30078,3412.434082,3425.810059,14.46000004,28.05101967,702,149891,896,92020442,7.22657331,8018.246659,25322556.83,475168.5668,0.52485158,60883825480,289944,1083198.3
24/10/15,276.5,281.71,276.5,281.65,0.018667352,25942400,4080140032,1.286784545,1161.25,15.98,1006,699,43.91,1.108399987,0.008268563,1.53880012,0.15724507,1.026483297,2075.149902,17646.69922,55.50638199,1166.060059,6444.100098,18825.30078,3412.434082,3425.810059,14.46000004,28.05101967,702,146222,1138,82728670,7.357808948,7812.095135,20969687.93,466088.9126,0.520110136,60883825480,281281,1075873.54
25/10/15,281.45,294.06,281.45,283.68,0.043829016,45717100,4154099968,1.470610908,1161.25,15.98,1006,699,43.91,1.108399987,0.008268563,1.53880012,0.15724507,1.026483297,2075.149902,17646.69922,55.50638199,1166.060059,6444.100098,18825.30078,3412.434082,3425.810059,14.46000004,28.05101967,702,140827,1119,74004369,6.962370142,8010.319508,15134081.82,420690.6419,0.573187633,60883825480,323968,980489.7
26/10/15,283.63,285.3,280.51,285.3,0.016931883,32108800,4187409920,1.378697726,1166.4,16.1,993,685,43.19,1.101100087,0.00825423,1.53429997,0.157358885,1.018641114,2071.179932,17623.05078,55.20389175,1159.5,6417,18947.11914,3429.581055,3414.600098,15.28999996,27.92347145,712.7800293,128209,1005,92380642,8.971632179,7138.311282,34299506.03,469115.464,0.509111323,60883825480,278147,1150243.99
27/10/15,285.18,296.21,285.01,293.79,0.038544395,46331800,4211500032,1.378697726,1165.7,15.8,989,682,43.21,1.106099963,0.008280202,1.533299923,0.157495201,1.016053677,2065.889893,17581.42969,55.72379684,1145.290039,6365.299805,18777.03906,3434.335938,3381.01001,15.43000031,27.90384674,708.4899902,126041,1021,88690534,8.647454003,7205.54406,23638781.23,460035.8099,0.501171947,60883825480,277058,1089933.75
28/10/15,293.7,306.33,293.7,304.62,0.042104114,50808100,4338429952,1.378697726,1179.6,16.03,1005,691,45.93,1.108500004,0.008309099,1.529099941,0.157391086,1.015537739,2090.350098,17779.51953,56.03572845,1178.719971,6437.799805,18903.01953,3375.196045,3421.090088,14.32999992,28.12950897,712.9500122,141609,985,109466158,8.283551187,8853.505091,32420944.14,478195.1182,0.532480019,60883825480,282636,1173025.4
29/10/15,304.32,318.17,301.82,313.86,0.052755018,64495900,4496390144,1.56252409,1148.6,15.82,993,673,46.02,1.092999935,0.00828569,1.526200056,0.157242596,1.010305166,2089.409912,17755.80078,55.97901917,1165.630005,6395.799805,18935.71094,3387.314941,3413.389893,14.60999966,27.15817642,716.9199829,154774,1101,113847827,6.621271015,8660.416889,37507904.68,411610.9878,0.576889412,60883825480,274092,1024800.6
30/10/15,313.94,334.17,313.94,328.02,0.062447961,78305000,4639690240,1.746350453,1142.35,15.63,988,677,46.6,1.101700068,0.008273351,1.53489995,0.157492712,1.011224627,2079.360107,17663.53906,54.72180939,1161.859985,6361.100098,19083.09961,3382.561035,3418.22998,15.06999969,27.83516693,710.8099976,165622,1126,149071857,6.995289756,10393.67532,45043648,458010.0135,0.598327014,62253982450,297971,1158573.88
31/10/15,328.51,332.78,309.25,314.17,0.0733316,48598100,4856410112,1.424654317,1142.35,15.63,988,677,46.6,1.101700068,0.008273351,1.53489995,0.157492712,1.011224627,2079.360107,17663.53906,54.72180939,1161.859985,6361.100098,19083.09961,3382.561035,3418.22998,15.06999969,27.83516693,710.8099976,164938,1362,178614779,8.249060859,10933.42867,55263289.91,507524.6095,0.55260897,62253982450,298795,1360583.6
1/11/15,315.01,327.47,311.88,325.43,0.048777949,37001100,4657889792,1.608480681,1142.35,15.63,988,677,46.6,1.101700068,0.008273351,1.53489995,0.157492712,1.011224627,2079.360107,17663.53906,54.72180939,1161.859985,6361.100098,19083.09961,3382.561035,3418.22998,15.06999969,27.83516693,710.8099976,155292,1270,121977590,7.664282513,8818.100644,37428890.45,470388.6625,0.515852118,62253982450,318120,1190201.76
2/11/15,325.94,365.36,323.21,361.19,0.122580902,101918000,4820850176,1.792307044,1134,15.4,973,655,46.12,1.103199959,0.008302201,1.546499968,0.158343092,1.013171196,2104.050049,17828.75977,56.40438843,1186.089966,6361.799805,18683.24023,3325.084961,3434.5,14.14999962,28.15894699,721.1099854,156648,1205,119375905,7.958116286,8603.239357,25642526.91,492051.2982,0.535353591,62253982450,305108,1246623
3/11/15,361.87,417.9,357.65,403.42,0.155687315,206162000,5353679872,2.665482271,1123.1,15.38,960,644,47.88,1.097599864,0.008302201,1.539900064,0.157952935,1.009896994,2109.790039,17918.15039,56.05464172,1191.579956,6383.600098,18683.24023,3316.695068,3442.679932,14.53999996,27.96271896,722.1599731,159656,991,157289900,7.79940591,10535.29884,70310557.42,448726.0267,0.59834969,62253982450,298505,1245221.95
4/11/15,403.66,495.56,380.55,411.56,0.264070862,263900000,5973510144,3.446744316,1114.7,15.26,971,648,46.32,1.093499899,0.008250825,1.542000055,0.157870635,1.009998918,2102.310059,17867.58008,54.97702408,1190.380005,6412.899902,18926.91016,3459.639893,3439.159912,15.51000023,27.50157738,728.1099854,178027,962,257446389,9.148264027,13459.59505,171565483.3,488956.636,0.6632265,62253982450,360192,1628638
5/11/15,408.08,447.56,374.58,386.35,0.178005209,151824992,6040410112,2.941221816,1106.3,15.02,954,612,45.27,1.08829999,0.008229775,1.539000034,0.157775998,1.003814459,2099.929932,17863.42969,55.41185379,1190.689941,6364.899902,19116.41016,3522.819092,3447.48999,15.05000019,27.18760681,731.25,211121,1039,335396983,8.11701844,20331.08837,240097870.2,479672.6492,0.773893503,62253982450,392233,1713673.05
6/11/15,388.05,395.84,354.02,374.47,0.11165668,122687000,5745319936,2.251872953,1088.9,15.08,939,606,44.32,1.086399913,0.008216927,1.513900042,0.15758206,1.00391531,2099.199951,17910.33008,55.05264664,1199.75,6353.799805,19265.59961,3590.031982,3468.209961,14.32999992,30.95521927,733.7600098,189326,1077,297532097,7.943969661,14260.12029,144544320.1,461104.6757,0.768430584,62253982450,374641,1504000
7/11/15,374.27,390.59,372.43,386.48,0.047609316,56625100,5542680064,1.838263635,1088.9,15.08,939,606,44.32,1.086399913,0.008216927,1.513900042,0.15758206,1.00391531,2099.199951,17910.33008,55.05264664,1199.75,6353.799805,19265.59961,3590.031982,3468.209961,14.32999992,30.95521927,733.7600098,165214,967,215916541,8.126609488,12629.43475,104939430.6,423968.7287,0.670328883,62253982450,354664,1342629.66
8/11/15,384.28,389.89,368.7,373.37,0.055881343,51817600,5692389888,1.654437272,1088.9,15.08,939,606,44.32,1.086399913,0.008216927,1.513900042,0.15758206,1.00391531,2099.199951,17910.33008,55.05264664,1199.75,6353.799805,19265.59961,3590.031982,3468.209961,14.32999992,30.95521927,733.7600098,161595,1056,160161961,9.833427767,10554.66087,41397271.71,504429.9473,0.544952945,62253982450,317500,1589032.76
9/11/15,374.32,385.28,362.89,380.26,0.059870585,68224400,5546240000,1.884220226,1089.6,14.78,918,603,43.87,1.077600002,0.008109642,1.510400176,0.157287106,0.99720782,2078.580078,17730.48047,54.52330017,1184.430054,6295.200195,19642.74023,3646.881104,3418.360107,16.52000046,30.81785965,724.8900146,134785,940,126005472,9.974709649,9225.355809,34651606.97,433252.7154,0.564960357,62253982450,333196,1344441.24
10/11/15,379.98,381.39,329.11,336.82,0.147430432,95797904,5631519744,1.792307044,1087.1,14.55,903,601,44.23,1.071099997,0.00811886,1.510599971,0.157227755,0.995420992,2081.719971,17758.21094,55.36458588,1187.699951,6275.299805,19671.25977,3640.485107,3425.399902,15.28999996,30.22916985,728.3200073,152795,1026,192380718,9.180250663,10692.01809,49017974.28,454915.3512,0.60688115,62253982450,310788,1402696.4
11/11/15,339.82,340.58,301,311.08,0.123539782,107070000,5037510144,1.884220226,1085.9,14.44,889,588,42.95,1.07159996,0.008138021,1.516100049,0.157198101,0.993541956,2075,17702.2207,55.28897476,1178.069946,6297.200195,19691.39063,3650.249023,3448.419922,16.05999947,29.93482399,735.4000244,154030,954,156434921,8.268487697,9676.743588,78245096.35,442536.7022,0.55996807,62253982450,295638,1273595.16
12/11/15,314.08,345.08,313.36,338.15,0.096423585,78477800,4657240064,1.608480681,1087.4,14.39,879,567,41.74,1.072600007,0.008141333,1.51850009,0.157163516,0.99502486,2045.969971,17448.07031,54.55164719,1154.810059,6178.700195,19697.76953,3632.9021,3387.699951,18.37000084,29.82689285,731.2299805,171159,857,208061443,8.066210366,9385.128959,92221766.36,579380.21,0.564048616,65848255180,340384,1380604.5
13/11/15,338.5,340.91,326.08,336.75,0.044475763,52003000,5020700160,1.56252409,1081.5,14.39,866,542,40.69,1.076400042,0.008159269,1.522099972,0.157096848,0.998601973,2023.040039,17245.24023,53.49295044,1146.550049,6118.299805,19596.91016,3580.839111,3360.649902,20.07999992,29.23820686,717,154219,982,169188929,7.901944637,8471.393563,56103254.63,477906.8399,0.547871479,65848255180,301266,1218630
14/11/15,336.62,338.18,329.97,332.91,0.024576557,38612000,4994250240,1.286784545,1081.5,14.39,866,542,40.69,1.076400042,0.008159269,1.522099972,0.157096848,0.998601973,2023.040039,17245.24023,53.49295044,1146.550049,6118.299805,19596.91016,3580.839111,3360.649902,20.07999992,29.23820686,717,156988,1204,144215203,8.88967437,8716.190031,35918626.09,546646.8648,0.493198629,65848255180,299301,1395572.2
15/11/15,333.05,334.66,317.49,320.17,0.052668769,44213100,4942419968,1.378697726,1081.5,14.39,866,542,40.69,1.076400042,0.008159269,1.522099972,0.157096848,0.998601973,2023.040039,17245.24023,53.49295044,1146.550049,6118.299805,19596.91016,3580.839111,3360.649902,20.07999992,29.23820686,717,156065,1104,139059749,8.134543299,8308.530912,23982824.1,497546.847,0.531593092,65848255180,348007,1269517.5
16/11/15,319.73,331.63,315.9,330.75,0.048594182,47980100,4746070016,1.470610908,1084.75,14.36,862,543,41.68,1.072299957,0.008161933,1.519500017,0.156862751,0.994332314,2053.189941,17483.00977,54.1073761,1156.079956,6146.399902,19393.68945,3606.957031,3362.22998,18.15999985,29.82689285,728.960022,138467,975,110601252,8.489658258,7281.41888,34851429.84,474633.5053,0.508644297,65848255180,301039,1175537.51
17/11/15,330.36,338.35,329.61,335.09,0.026170725,51001600,4905260032,1.516567499,1079.2,14.25,861,547,40.73,1.067000031,0.008105041,1.520099878,0.156887352,0.987361789,2050.439941,17489.5,54.40986633,1153.209961,6268.799805,19630.63086,3604.794922,3451.939941,18.84000015,29.82689285,725.2999878,150942,892,138934071,9.654310927,8519.282519,28628567.52,576106.8755,0.479200733,65848255180,310746,1457241
18/11/15,334.59,336.53,330.64,334.59,0.017657128,43783800,4969330176,1.516567499,1067.75,14.17,844,544,40.75,1.066599846,0.008104385,1.521199822,0.156749636,0.985221684,2083.580078,17737.16016,55.47802353,1171.75,6279,19649.17969,3568.468018,3431.919922,16.85000038,30.56062889,740,158254,727,130298464,8.599678049,8939.391335,32793891.71,527006.8577,0.549028975,65848255180,321631,1360933.45
19/11/15,334.68,335.33,325.27,326.15,0.030459515,45011100,4971879936,1.608480681,1082.6,14.21,848,533,40.55,1.068700075,0.00811359,1.526499987,0.156761929,0.983767807,2081.23999,17732.75,56.11135483,1166.72998,6329.899902,19859.81055,3617.062012,3448.929932,16.98999977,30.6492672,738.4099731,168587,891,148663615,6.999204446,9584.311253,25422981.21,458266.8327,0.662569764,65848255180,328378,1179974.88
20/11/15,326.41,326.47,312.22,322.02,0.044629993,53152900,4850169856,1.56252409,1081.75,14.29,858,551,39.39,1.068799973,0.008134049,1.527199984,0.15678896,0.983961463,2089.169922,17823.81055,56.68796921,1175.150024,6334.600098,19879.81055,3630.5,3452.449951,15.47000027,30.91518402,756.5999756,154561,987,122475995,7.503348193,8393.549187,28290931.15,458266.8327,0.589680107,65848255180,297379,1159725
